typeID,groupID,typeName,description,mass,volume,capacity,portionSize,raceID,basePrice,marketGroupID,iconID,graphicID
31400,781,Small Powergrid Subroutine Maximizer II,"This ship modification is designed to reduce a ship's CPU need for all power upgrade modules.
",200,5,0,1,None,None,1222,3195,0
31402,781,Medium Powergrid Subroutine Maximizer II,"This ship modification is designed to reduce a ship's CPU need for all power upgrade modules.
",200,10,0,1,None,None,1223,3195,0
31404,781,Capital Powergrid Subroutine Maximizer II,"This ship modification is designed to reduce a ship's CPU need for all power upgrade modules.
",200,40,0,1,None,None,1736,3195,0
31406,781,Small Semiconductor Memory Cell I,"This ship modification is designed to increase a ship's capacitor capacity.
",200,5,0,1,None,None,1222,3195,0
31408,781,Medium Semiconductor Memory Cell I,"This ship modification is designed to increase a ship's capacitor capacity.
",200,10,0,1,None,None,1223,3195,0
31410,781,Capital Semiconductor Memory Cell I,"This ship modification is designed to increase a ship's capacitor capacity.
",200,40,0,1,None,None,1736,3195,0
31412,781,Small Semiconductor Memory Cell II,This ship modification is designed to increase a ship's capacitor capacity.,200,5,0,1,None,None,1222,3195,0
31414,781,Medium Semiconductor Memory Cell II,This ship modification is designed to increase a ship's capacitor capacity.,200,10,0,1,None,None,1223,3195,0
31416,781,Capital Semiconductor Memory Cell II,This ship modification is designed to increase a ship's capacitor capacity.,200,40,0,1,None,None,1736,3195,0
26056,782,Large Dynamic Fuel Valve I,"This ship modification is designed to reduce the capacitor need of a ship's afterburner and microwarpdrive modules at the expense of armor amount.
",200,20,0,1,None,None,1212,3196,0
26058,782,Large Low Friction Nozzle Joints I,"This ship modification is designed to increase a ship's agility at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,20,0,1,None,None,1212,3196,0
26060,782,Large Auxiliary Thrusters I,"This ship modification is designed to increase a ship's max velocity at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,20,0,1,None,None,1212,3196,0
26062,782,Large Engine Thermal Shielding I,This ship modification is designed to increase the duration of a ship's afterburner or microwarpdrive modules at the expense of armor amount.,200,20,0,1,None,None,1212,3196,0
26066,782,Large Warp Core Optimizer I,This ship modification is designed to reduce a ship's capacitor need for initiating warp at the expense of increased signature radius.,200,20,0,1,4,None,1212,3196,0
26068,782,Large Hyperspatial Velocity Optimizer I,"This ship modification is designed to increase a ship's warp speed at the expense of increased signature radius.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,20,0,1,4,None,1212,3196,0
26070,782,Large Polycarbon Engine Housing I,"This ship modification is designed to increase ship's velocity and maneuverability at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,20,0,1,None,None,1212,3196,0
26072,782,Large Cargohold Optimization I,This ship modification is designed to increase a ship's cargo capacity at the expense of armor amount.,200,20,0,1,None,None,1212,3196,0
26304,782,Large Cargohold Optimization II,This ship modification is designed to increase a ship's cargo capacity at the expense of armor amount.,200,20,0,1,None,None,1212,3196,0
26306,782,Large Dynamic Fuel Valve II,"This ship modification is designed to reduce the capacitor need of a ship's afterburner and microwarpdrive modules at the expense of armor amount.
",200,20,0,1,None,None,1212,3196,0
26308,782,Large Engine Thermal Shielding II,This ship modification is designed to increase the duration of a ship's afterburner or microwarpdrive modules at the expense of armor amount.,200,20,0,1,None,None,1212,3196,0
26310,782,Large Low Friction Nozzle Joints II,"This ship modification is designed to increase a ship's agility at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,20,0,1,None,None,1212,3196,0
26312,782,Large Polycarbon Engine Housing II,"This ship modification is designed to increase ship's velocity and maneuverability at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,20,0,1,None,None,1212,3196,0
26318,782,Large Auxiliary Thrusters II,"This ship modification is designed to increase a ship's max velocity at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,20,0,1,None,None,1212,3196,0
26320,782,Large Warp Core Optimizer II,This ship modification is designed to reduce a ship's capacitor need for initiating warp at the expense of increased signature radius.,200,20,0,1,4,None,1212,3196,0
26322,782,Large Hyperspatial Velocity Optimizer II,"This ship modification is designed to increase a ship's warp speed at the expense of increased signature radius.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,20,0,1,4,None,1212,3196,0
31105,782,Small Auxiliary Thrusters I,"This ship modification is designed to increase a ship's max velocity at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,5,0,1,None,None,1210,3196,0
31107,782,Medium Auxiliary Thrusters I,"This ship modification is designed to increase a ship's max velocity at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,10,0,1,None,None,1211,3196,0
31109,782,Capital Auxiliary Thrusters I,"This ship modification is designed to increase a ship's max velocity at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,40,0,1,None,None,1740,3196,0
31111,782,Small Auxiliary Thrusters II,"This ship modification is designed to increase a ship's max velocity at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,5,0,1,None,None,1210,3196,0
31113,782,Medium Auxiliary Thrusters II,"This ship modification is designed to increase a ship's max velocity at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,10,0,1,None,None,1211,3196,0
31115,782,Capital Auxiliary Thrusters II,"This ship modification is designed to increase a ship's max velocity at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,40,0,1,None,None,1740,3196,0
31117,782,Small Cargohold Optimization I,This ship modification is designed to increase a ship's cargo capacity at the expense of armor amount.,200,5,0,1,None,None,1210,3196,0
31119,782,Medium Cargohold Optimization I,This ship modification is designed to increase a ship's cargo capacity at the expense of armor amount.,200,10,0,1,None,None,1211,3196,0
31121,782,Capital Cargohold Optimization I,This ship modification is designed to increase a ship's cargo capacity at the expense of armor amount.,200,40,0,1,None,None,1740,3196,0
31123,782,Small Cargohold Optimization II,This ship modification is designed to increase a ship's cargo capacity at the expense of armor amount.,200,5,0,1,None,None,1210,3196,0
31125,782,Medium Cargohold Optimization II,This ship modification is designed to increase a ship's cargo capacity at the expense of armor amount.,200,10,0,1,None,None,1211,3196,0
31127,782,Capital Cargohold Optimization II,This ship modification is designed to increase a ship's cargo capacity at the expense of armor amount.,200,40,0,1,None,None,1740,3196,0
31129,782,Small Dynamic Fuel Valve I,"This ship modification is designed to reduce the capacitor need of a ship's afterburner and microwarpdrive modules at the expense of armor amount.
",200,5,0,1,None,None,1210,3196,0
31131,782,Medium Dynamic Fuel Valve I,"This ship modification is designed to reduce the capacitor need of a ship's afterburner and microwarpdrive modules at the expense of armor amount.
",200,10,0,1,None,None,1211,3196,0
31133,782,Capital Dynamic Fuel Valve I,"This ship modification is designed to reduce the capacitor need of a ship's afterburner and microwarpdrive modules at the expense of armor amount.
",200,40,0,1,None,None,1740,3196,0
31135,782,Small Dynamic Fuel Valve II,"This ship modification is designed to reduce the capacitor need of a ship's afterburner and microwarpdrive modules at the expense of armor amount.
",200,5,0,1,None,None,1210,3196,0
31137,782,Medium Dynamic Fuel Valve II,"This ship modification is designed to reduce the capacitor need of a ship's afterburner and microwarpdrive modules at the expense of armor amount.
",200,10,0,1,None,None,1211,3196,0
31139,782,Capital Dynamic Fuel Valve II,"This ship modification is designed to reduce the capacitor need of a ship's afterburner and microwarpdrive modules at the expense of armor amount.
",200,40,0,1,None,None,1740,3196,0
31141,782,Small Engine Thermal Shielding I,This ship modification is designed to increase the duration of a ship's afterburner or microwarpdrive modules at the expense of armor amount.,200,5,0,1,None,None,1210,3196,0
31143,782,Medium Engine Thermal Shielding I,This ship modification is designed to increase the duration of a ship's afterburner or microwarpdrive modules at the expense of armor amount.,200,10,0,1,None,None,1211,3196,0
31145,782,Capital Engine Thermal Shielding I,This ship modification is designed to increase the duration of a ship's afterburner or microwarpdrive modules at the expense of armor amount.,200,40,0,1,None,None,1740,3196,0
31147,782,Small Engine Thermal Shielding II,This ship modification is designed to increase the duration of a ship's afterburner or microwarpdrive modules at the expense of armor amount.,200,5,0,1,None,None,1210,3196,0
31149,782,Medium Engine Thermal Shielding II,This ship modification is designed to increase the duration of a ship's afterburner or microwarpdrive modules at the expense of armor amount.,200,10,0,1,None,None,1211,3196,0
31151,782,Capital Engine Thermal Shielding II,This ship modification is designed to increase the duration of a ship's afterburner or microwarpdrive modules at the expense of armor amount.,200,40,0,1,None,None,1740,3196,0
31153,782,Small Low Friction Nozzle Joints I,"This ship modification is designed to increase a ship's agility at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,5,0,1,None,None,1210,3196,0
31155,782,Medium Low Friction Nozzle Joints I,"This ship modification is designed to increase a ship's agility at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,10,0,1,None,None,1211,3196,0
31157,782,Capital Low Friction Nozzle Joints I,"This ship modification is designed to increase a ship's agility at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,40,0,1,None,None,1740,3196,0
31159,782,Small Hyperspatial Velocity Optimizer I,"This ship modification is designed to increase a ship's warp speed at the expense of increased signature radius.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,5,0,1,4,None,1210,3196,0
31161,782,Medium Hyperspatial Velocity Optimizer I,"This ship modification is designed to increase a ship's warp speed at the expense of increased signature radius.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,10,0,1,4,None,1211,3196,0
31163,782,Capital Hyperspatial Velocity Optimizer I,"This ship modification is designed to increase a ship's warp speed at the expense of increased signature radius.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,40,0,1,4,None,1740,3196,0
31165,782,Small Hyperspatial Velocity Optimizer II,"This ship modification is designed to increase a ship's warp speed at the expense of increased signature radius.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,5,0,1,4,None,1210,3196,0
31167,782,Medium Hyperspatial Velocity Optimizer II,"This ship modification is designed to increase a ship's warp speed at the expense of increased signature radius.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,10,0,1,4,None,1211,3196,0
31169,782,Capital Hyperspatial Velocity Optimizer II,"This ship modification is designed to increase a ship's warp speed at the expense of increased signature radius.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,40,0,1,4,None,1740,3196,0
31171,782,Small Low Friction Nozzle Joints II,"This ship modification is designed to increase a ship's agility at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,5,0,1,None,None,1210,3196,0
31173,782,Medium Low Friction Nozzle Joints II,"This ship modification is designed to increase a ship's agility at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,10,0,1,None,None,1211,3196,0
31175,782,Capital Low Friction Nozzle Joints II,"This ship modification is designed to increase a ship's agility at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,40,0,1,None,None,1740,3196,0
31177,782,Small Polycarbon Engine Housing I,"This ship modification is designed to increase ship's velocity and maneuverability at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,5,0,1,None,None,1210,3196,0
31179,782,Medium Polycarbon Engine Housing I,"This ship modification is designed to increase ship's velocity and maneuverability at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,10,0,1,None,None,1211,3196,0
31181,782,Capital Polycarbon Engine Housing I,"This ship modification is designed to increase ship's velocity and maneuverability at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,40,0,1,None,None,1740,3196,0
31183,782,Small Polycarbon Engine Housing II,"This ship modification is designed to increase ship's velocity and maneuverability at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,5,0,1,None,None,1210,3196,0
31185,782,Medium Polycarbon Engine Housing II,"This ship modification is designed to increase ship's velocity and maneuverability at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,10,0,1,None,None,1211,3196,0
31187,782,Capital Polycarbon Engine Housing II,"This ship modification is designed to increase ship's velocity and maneuverability at the expense of armor amount.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,40,0,1,None,None,1740,3196,0
31189,782,Small Warp Core Optimizer I,This ship modification is designed to reduce a ship's capacitor need for initiating warp at the expense of increased signature radius.,200,5,0,1,4,None,1210,3196,0
31191,782,Medium Warp Core Optimizer I,This ship modification is designed to reduce a ship's capacitor need for initiating warp at the expense of increased signature radius.,200,10,0,1,4,None,1211,3196,0
31193,782,Capital Warp Core Optimizer I,This ship modification is designed to reduce a ship's capacitor need for initiating warp at the expense of increased signature radius.,200,40,0,1,4,None,1740,3196,0
31195,782,Small Warp Core Optimizer II,This ship modification is designed to reduce a ship's capacitor need for initiating warp at the expense of increased signature radius.,200,5,0,1,4,None,1210,3196,0
31197,782,Medium Warp Core Optimizer II,This ship modification is designed to reduce a ship's capacitor need for initiating warp at the expense of increased signature radius.,200,10,0,1,4,None,1211,3196,0
31199,782,Capital Warp Core Optimizer II,This ship modification is designed to reduce a ship's capacitor need for initiating warp at the expense of increased signature radius.,200,40,0,1,4,None,1740,3196,0
22715,783,Republic Special Ops Field Enhancer - Gamma,This image processor implanted in the parietal lobe grants a +4 bonus to one's Willpower and a 5% bonus to the ship's maximum speed.,0,1,0,1,None,None,620,2054,0
22760,783,Imperial Special Ops Field Enhancer - Standard,This image processor implanted in the occipital lobe grants a +4 bonus to a character's Perception. Also grants a +5% bonus to your ship's armor.,0,1,0,1,None,None,618,2053,0
25928,786,Large Signal Disruption Amplifier I,"This ship modification is designed to reduce a ship's capacitor need for ECM and ECM Burst modules.
",200,20,0,1,None,None,1221,3199,0
26096,786,Large Targeting Systems Stabilizer I,This ship modification is designed to reduce a ship's targeting delay after de-cloaking at the expense of shields.,200,20,0,1,None,None,1221,3198,0
26106,786,Large Particle Dispersion Augmentor I,"This ship modification is designed to increase the strength of a ship's ECM jammers at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,20,0,1,None,None,1221,3198,0
26108,786,Large Particle Dispersion Projector I,"This ship modification is designed to increase the optimal range of a ship's ECM, remote sensor dampeners, weapon disruptors and target painters at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,20,0,1,None,None,1221,3198,0
26110,786,Large Inverted Signal Field Projector I,"This ship modification is designed to increase the effectiveness of fitted remote sensor dampeners at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,20,0,1,None,None,1221,3198,0
26112,786,Large Tracking Diagnostic Subroutines I,"This ship modification is designed to increase the effectiveness of fitted weapon disruptors at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,20,0,1,None,None,1221,3198,0
26344,786,Large Signal Disruption Amplifier II,"This ship modification is designed to reduce a ship's capacitor need for ECM and ECM Burst modules.
",200,20,0,1,None,None,1221,3199,0
26352,786,Large Particle Dispersion Augmentor II,"This ship modification is designed to increase the strength of a ship's ECM jammers at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,20,0,1,None,None,1221,3198,0
26354,786,Large Inverted Signal Field Projector II,"This ship modification is designed to increase the effectiveness of fitted remote sensor dampeners at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,20,0,1,None,None,1221,3198,0
26356,786,Large Tracking Diagnostic Subroutines II,"This ship modification is designed to increase the effectiveness of fitted weapon disruptors at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,20,0,1,None,None,1221,3198,0
26360,786,Large Particle Dispersion Projector II,"This ship modification is designed to increase the optimal range of a ship's ECM, remote sensor dampeners, weapon disruptors and target painters at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,20,0,1,None,None,1221,3198,0
26366,786,Large Targeting Systems Stabilizer II,This ship modification is designed to reduce a ship's targeting delay after de-cloaking at the expense of shields.,200,20,0,1,None,None,1221,3198,0
31250,786,Small Signal Disruption Amplifier I,"This ship modification is designed to reduce a ship's capacitor need for ECM and ECM Burst modules.
",200,5,0,1,None,None,1219,3199,0
31252,786,Medium Signal Disruption Amplifier I,"This ship modification is designed to reduce a ship's capacitor need for ECM and ECM Burst modules.
",200,10,0,1,None,None,1220,3199,0
31254,786,Capital Signal Disruption Amplifier I,"This ship modification is designed to reduce a ship's capacitor need for ECM and ECM Burst modules.
",200,40,0,1,None,None,1737,3199,0
31256,786,Small Signal Disruption Amplifier II,"This ship modification is designed to reduce a ship's capacitor need for ECM and ECM Burst modules.
",200,5,0,1,None,None,1219,3199,0
31258,786,Medium Signal Disruption Amplifier II,"This ship modification is designed to reduce a ship's capacitor need for ECM and ECM Burst modules.
",200,10,0,1,None,None,1220,3199,0
31260,786,Capital Signal Disruption Amplifier II,"This ship modification is designed to reduce a ship's capacitor need for ECM and ECM Burst modules.
",200,40,0,1,None,None,1737,3199,0
31262,786,Small Inverted Signal Field Projector I,"This ship modification is designed to increase the effectiveness of fitted remote sensor dampeners at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,5,0,1,None,None,1219,3198,0
31264,786,Medium Inverted Signal Field Projector I,"This ship modification is designed to increase the effectiveness of fitted remote sensor dampeners at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,10,0,1,None,None,1220,3198,0
31266,786,Capital Inverted Signal Field Projector I,"This ship modification is designed to increase the effectiveness of fitted remote sensor dampeners at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,40,0,1,None,None,1737,3198,0
31268,786,Small Inverted Signal Field Projector II,"This ship modification is designed to increase the effectiveness of fitted remote sensor dampeners at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,5,0,1,None,None,1219,3198,0
31270,786,Medium Inverted Signal Field Projector II,"This ship modification is designed to increase the effectiveness of fitted remote sensor dampeners at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,10,0,1,None,None,1220,3198,0
31272,786,Capital Inverted Signal Field Projector II,"This ship modification is designed to increase the effectiveness of fitted remote sensor dampeners at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,40,0,1,None,None,1737,3198,0
31286,786,Small Particle Dispersion Augmentor I,"This ship modification is designed to increase the strength of a ship's ECM jammers at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,5,0,1,None,None,1219,3198,0
31288,786,Medium Particle Dispersion Augmentor I,"This ship modification is designed to increase the strength of a ship's ECM jammers at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,10,0,1,None,None,1220,3198,0
31290,786,Capital Particle Dispersion Augmentor I,"This ship modification is designed to increase the strength of a ship's ECM jammers at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,40,0,1,None,None,1737,3198,0
31292,786,Small Particle Dispersion Augmentor II,"This ship modification is designed to increase the strength of a ship's ECM jammers at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,5,0,1,None,None,1219,3198,0
31294,786,Medium Particle Dispersion Augmentor II,"This ship modification is designed to increase the strength of a ship's ECM jammers at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,10,0,1,None,None,1220,3198,0
31296,786,Capital Particle Dispersion Augmentor II,"This ship modification is designed to increase the strength of a ship's ECM jammers at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,40,0,1,None,None,1737,3198,0
31298,786,Small Particle Dispersion Projector I,"This ship modification is designed to increase the optimal range of a ship's ECM, remote sensor dampeners, weapon disruptors and target painters at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,5,0,1,None,None,1219,3198,0
31300,786,Medium Particle Dispersion Projector I,"This ship modification is designed to increase the optimal range of a ship's ECM, remote sensor dampeners, weapon disruptors and target painters at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,10,0,1,None,None,1220,3198,0
31302,786,Capital Particle Dispersion Projector I,"This ship modification is designed to increase the optimal range of a ship's ECM, remote sensor dampeners, weapon disruptors and target painters at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,40,0,1,None,None,1737,3198,0
31304,786,Small Particle Dispersion Projector II,"This ship modification is designed to increase the optimal range of a ship's ECM, remote sensor dampeners, weapon disruptors and target painters at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,5,0,1,None,None,1219,3198,0
31306,786,Medium Particle Dispersion Projector II,"This ship modification is designed to increase the optimal range of a ship's ECM, remote sensor dampeners, weapon disruptors and target painters at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,10,0,1,None,None,1220,3198,0
31308,786,Capital Particle Dispersion Projector II,"This ship modification is designed to increase the optimal range of a ship's ECM, remote sensor dampeners, weapon disruptors and target painters at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,40,0,1,None,None,1737,3198,0
31334,786,Small Targeting Systems Stabilizer I,This ship modification is designed to reduce a ship's targeting delay after de-cloaking at the expense of shields.,200,5,0,1,None,None,1219,3198,0
31336,786,Medium Targeting Systems Stabilizer I,This ship modification is designed to reduce a ship's targeting delay after de-cloaking at the expense of shields.,200,10,0,1,None,None,1220,3198,0
31338,786,Capital Targeting Systems Stabilizer I,This ship modification is designed to reduce a ship's targeting delay after de-cloaking at the expense of shields.,200,40,0,1,None,None,1737,3198,0
31340,786,Small Targeting Systems Stabilizer II,This ship modification is designed to reduce a ship's targeting delay after de-cloaking at the expense of shields.,200,5,0,1,None,None,1219,3198,0
31342,786,Medium Targeting Systems Stabilizer II,This ship modification is designed to reduce a ship's targeting delay after de-cloaking at the expense of shields.,200,10,0,1,None,None,1220,3198,0
31344,786,Capital Targeting Systems Stabilizer II,This ship modification is designed to reduce a ship's targeting delay after de-cloaking at the expense of shields.,200,40,0,1,None,None,1737,3198,0
31346,786,Small Tracking Diagnostic Subroutines I,"This ship modification is designed to increase the effectiveness of fitted weapon disruptors at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,5,0,1,None,None,1219,3198,0
31348,786,Medium Tracking Diagnostic Subroutines I,"This ship modification is designed to increase the effectiveness of fitted weapon disruptors at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,10,0,1,None,None,1220,3198,0
31350,786,Capital Tracking Diagnostic Subroutines I,"This ship modification is designed to increase the effectiveness of fitted weapon disruptors at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,40,0,1,None,None,1737,3198,0
31352,786,Small Tracking Diagnostic Subroutines II,"This ship modification is designed to increase the effectiveness of fitted weapon disruptors at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,5,0,1,None,None,1219,3198,0
31354,786,Medium Tracking Diagnostic Subroutines II,"This ship modification is designed to increase the effectiveness of fitted weapon disruptors at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,10,0,1,None,None,1220,3198,0
31356,786,Capital Tracking Diagnostic Subroutines II,"This ship modification is designed to increase the effectiveness of fitted weapon disruptors at the expense of shields.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",200,40,0,1,None,None,1737,3198,0
4396,787,Medium Processor Overclocking Unit I Blueprint,,0,0.01,0,1,None,750000,1253,76,0
4398,787,Large Processor Overclocking Unit I Blueprint,,0,0.01,0,1,None,1250000,1254,76,0
25737,787,Large Anti-EM Pump I Blueprint,,0,0.01,0,1,None,1250000,1202,76,0
25889,787,Large Anti-Explosive Pump I Blueprint,,0,0.01,0,1,None,1250000,1202,76,0
25891,787,Large Anti-Kinetic Pump I Blueprint,,0,0.01,0,1,None,1250000,1202,76,0
25893,787,Large Anti-Thermal Pump I Blueprint,,0,0.01,0,1,None,1250000,1202,76,0
25895,787,Large Trimark Armor Pump I Blueprint,,0,0.01,0,1,None,1250000,1202,76,0
25897,787,Large Auxiliary Nano Pump I Blueprint,,0,0.01,0,1,None,1250000,1202,76,0
25899,787,Large Nanobot Accelerator I Blueprint,,0,0.01,0,1,None,1250000,1202,76,0
25901,787,Large Remote Repair Augmentor I Blueprint,,0,0.01,0,1,None,1250000,1202,76,0
25903,787,Large Salvage Tackle I Blueprint,,0,0.01,0,1,None,1250000,1798,76,0
25907,787,Large Core Defense Capacitor Safeguard I Blueprint,,0,0.01,0,1,None,1250000,1269,76,0
25909,787,Large Drone Control Range Augmentor I Blueprint,,0,0.01,0,1,None,1250000,1245,76,0
25911,787,Large Drone Repair Augmentor I Blueprint,,0,0.01,0,1,None,1250000,1245,76,0
25913,787,Large Drone Scope Chip I Blueprint,,0,0.01,0,1,None,1250000,1245,76,0
25915,787,Large Drone Speed Augmentor I Blueprint,,0,0.01,0,1,None,1250000,1245,76,0
25917,787,Large Drone Durability Enhancer I Blueprint,,0,0.01,0,1,None,1250000,1245,76,0
25919,787,Large Drone Mining Augmentor I Blueprint,,0,0.01,0,1,None,1250000,1245,76,0
25921,787,Large Sentry Damage Augmentor I Blueprint,,0,0.01,0,1,None,1250000,1245,76,0
25925,787,Large Stasis Drone Augmentor I Blueprint,,0,0.01,0,1,None,1250000,1245,76,0
25929,787,Large Signal Disruption Amplifier I Blueprint,,0,0.01,0,1,None,1250000,1251,76,0
25931,787,Large Emission Scope Sharpener I Blueprint,,0,0.01,0,1,None,1250000,1803,76,0
25933,787,Large Memetic Algorithm Bank I Blueprint,,0,0.01,0,1,None,1250000,1803,76,0
25935,787,Large Liquid Cooled Electronics I Blueprint,,0,0.01,0,1,None,1250000,1254,76,0
25937,787,Large Gravity Capacitor Upgrade I Blueprint,,0,0.01,0,1,None,1250000,1803,76,0
25949,787,Large Capacitor Control Circuit I Blueprint,,0,0.01,0,1,None,1250000,1254,76,0
25951,787,Large Egress Port Maximizer I Blueprint,,0,0.01,0,1,None,1250000,1254,76,0
25953,787,Large Powergrid Subroutine Maximizer I Blueprint,,0,0.01,0,1,None,1250000,1254,76,0
25955,787,Large Semiconductor Memory Cell I Blueprint,,0,0.01,0,1,None,1250000,1254,76,0
25957,787,Large Ancillary Current Router I Blueprint,,0,0.01,0,1,None,1250000,1254,76,0
25969,787,Large Energy Discharge Elutriation I Blueprint,,0,0.01,0,1,None,1250000,1257,76,0
25971,787,Large Energy Ambit Extension I Blueprint,,0,0.01,0,1,None,1250000,1257,76,0
25973,787,Large Energy Locus Coordinator I Blueprint,,0,0.01,0,1,None,1250000,1257,76,0
25975,787,Large Energy Metastasis Adjuster I Blueprint,,0,0.01,0,1,None,1250000,1257,76,0
